id,title,genre
88,Dirty Dancing,"Drama,Music,Romance"
242224,The Babadook,"Drama,Horror"
31011,Mr. Nobody,"Science Fiction,Drama,Romance,Fantasy"
20504,The Book of Eli,"Action,Thriller,Science Fiction"
299687,The 5th Wave,"Science Fiction,Adventure,Action"
788,Mrs. Doubtfire,"Comedy,Drama,Family"
5255,The Polar Express,"Animation,Family,Adventure,Fantasy,Comedy"
2300,Space Jam,"Family,Animation,Comedy,Science Fiction"
333484,The Magnificent Seven,"Adventure,Action,Western"
87502,Flight,Drama
302946,The Accountant,"Crime,Thriller,Drama"
565,The Ring,"Horror,Mystery"
420809,Maleficent: Mistress of Evil,"Family,Fantasy,Adventure"
8467,Dumb and Dumber,Comedy
508439,Onward,"Family,Animation,Adventure,Comedy,Fantasy"
13053,Bolt,"Animation,Family,Adventure,Comedy"
1572,Die Hard: With a Vengeance,"Action,Thriller"
181533,Night at the Museum: Secret of the Tomb,"Adventure,Comedy,Fantasy,Family"
11544,Lilo & Stitch,"Animation,Family"
335988,Transformers: The Last Knight,"Action,Adventure,Science Fiction"
424783,Bumblebee,"Action,Adventure,Science Fiction"
346685,The Girl on the Train,"Crime,Drama,Mystery,Thriller"
1597,Meet the Parents,"Comedy,Romance"
13885,Sweeney Todd: The Demon Barber of Fleet Street,"Drama,Horror"
1368,First Blood,"Action,Adventure,Thriller,War"
38575,The Karate Kid,"Action,Adventure,Drama,Family"
12092,Alice in Wonderland,"Animation,Family,Fantasy,Adventure"
80274,Ender's Game,"Science Fiction,Action,Adventure"
7446,Tropic Thunder,"Action,Comedy,Adventure,War"
38365,Grown Ups,Comedy
509,Notting Hill,"Romance,Comedy,Drama"
242,The Godfather: Part III,"Crime,Drama,Thriller"
1637,Speed,"Action,Adventure,Crime"
1018,Mulholland Drive,"Thriller,Drama,Mystery"
324668,Jason Bourne,"Action,Thriller"
22794,Cloudy with a Chance of Meatballs,"Animation,Comedy,Family"
49040,The Bourne Legacy,"Action,Thriller"
530385,Midsommar,"Horror,Drama,Mystery"
302699,Central Intelligence,"Action,Comedy,Crime,Mystery"
260346,Taken 3,"Thriller,Action"
228967,The Interview,"Action,Comedy"
274857,King Arthur: Legend of the Sword,"Action,Drama,Fantasy"
1250,Ghost Rider,"Thriller,Action,Fantasy"
83666,Moonrise Kingdom,"Comedy,Drama,Romance"
400106,Bright,"Fantasy,Action,Thriller"
445571,Game Night,"Mystery,Comedy,Crime"
334541,Manchester by the Sea,Drama
8488,Hitch,"Comedy,Drama,Romance"
331482,Little Women,"Drama,Romance"
10895,Pinocchio,"Animation,Family"
373571,Godzilla: King of the Monsters,"Science Fiction,Action"
159824,Hotel Transylvania 2,"Family,Animation,Comedy,Fantasy"
1571,Live Free or Die Hard,"Action,Thriller"
72559,G.I. Joe: Retaliation,"Science Fiction,Adventure,Action,Thriller"
345920,Collateral Beauty,"Drama,Romance"
7131,Van Helsing,"Horror,Adventure,Action"
76493,The Dictator,Comedy
755,From Dusk Till Dawn,"Horror,Action,Thriller,Crime"
10530,Pocahontas,"Adventure,Animation,Family,Romance"
389015,"I, Tonya",Drama
8247,Jumper,"Action,Adventure,Science Fiction"
1927,Hulk,"Science Fiction,Action"
36647,Blade,"Horror,Action"
345,Eyes Wide Shut,"Drama,Thriller,Mystery"
181886,Enemy,"Thriller,Mystery"
254470,Pitch Perfect 2,"Comedy,Music"
39513,Paul,"Adventure,Comedy,Science Fiction"
527641,Five Feet Apart,"Romance,Drama"
615457,Nobody,"Action,Crime,Thriller"
49529,John Carter,"Action,Adventure,Science Fiction"
396422,Annabelle: Creation,"Horror,Mystery,Thriller"
3049,Ace Ventura: Pet Detective,"Comedy,Adventure"
1813,The Devil's Advocate,"Drama,Mystery,Thriller,Horror"
453395,Doctor Strange in the Multiverse of Madness,"Fantasy,Action,Adventure"
157353,Transcendence,"Thriller,Science Fiction,Drama,Mystery"
388,Inside Man,"Crime,Drama,Thriller"
3170,Bambi,"Animation,Drama,Family"
17431,Moon,"Science Fiction,Drama"
2034,Training Day,"Action,Crime,Drama"
140300,Kung Fu Panda 3,"Action,Adventure,Animation,Comedy,Family"
307081,Southpaw,"Action,Drama"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy"
460465,Mortal Kombat,"Action,Fantasy,Adventure"
50546,Just Go with It,"Comedy,Romance"
9340,The Goonies,"Adventure,Comedy,Family"
628,Interview with the Vampire,"Horror,Drama,Fantasy"
37710,The Tourist,"Action,Thriller,Romance"
1573,Die Hard 2,"Action,Thriller"
44833,Battleship,"Thriller,Action,Adventure,Science Fiction"
856,Who Framed Roger Rabbit,"Fantasy,Animation,Comedy,Crime"
762,Monty Python and the Holy Grail,"Adventure,Comedy,Fantasy"
97020,RoboCop,"Science Fiction,Action"
64635,Total Recall,"Action,Science Fiction,Thriller"
286565,Paper Towns,"Mystery,Drama,Romance"
861,Total Recall,"Action,Adventure,Science Fiction"
1584,School of Rock,"Comedy,Music,Family"
105864,The Good Dinosaur,"Adventure,Animation,Family"
12162,The Hurt Locker,"Drama,Thriller,War"
41733,Due Date,"Comedy,Drama"
426,Vertigo,"Mystery,Romance,Thriller"
117,The Untouchables,"Crime,Drama,History,Thriller"
82695,Les Misérables,"History,Drama"
9444,Anastasia,"Animation,Family"
4523,Enchanted,"Comedy,Family,Fantasy,Romance"
1624,Liar Liar,Comedy
855,Black Hawk Down,"Action,History,War"
570670,The Invisible Man,"Thriller,Science Fiction,Horror"
235,Stand by Me,"Crime,Drama"
27576,Salt,"Action,Mystery,Thriller"
225574,Non-Stop,"Action,Thriller,Mystery"
9654,The Italian Job,"Action,Crime"
613504,After We Collided,"Romance,Drama"
251,Ghost,"Fantasy,Drama,Thriller,Mystery,Romance"
17578,The Adventures of Tintin,"Adventure,Animation,Mystery"
260514,Cars 3,"Animation,Adventure,Comedy,Family"
2675,Signs,"Drama,Thriller,Science Fiction,Mystery"
10386,The Iron Giant,"Family,Animation,Adventure,Science Fiction,Comedy"
1635,The Island,"Action,Thriller,Science Fiction,Adventure"
10009,Brother Bear,"Adventure,Animation,Family"
524,Casino,"Crime,Drama"
630,The Wizard of Oz,"Adventure,Fantasy,Family"
338967,Zombieland: Double Tap,"Horror,Comedy"
75,Mars Attacks!,"Comedy,Fantasy,Science Fiction"
10693,Peter Pan,"Animation,Family,Adventure,Fantasy"
545609,Extraction,"Drama,Action,Thriller"
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Drama,Comedy,War"
568,Apollo 13,"History,Drama,Adventure"
423108,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller"
316727,The Purge: Election Year,"Action,Horror,Thriller"
583083,The Kissing Booth 2,"Comedy,Romance"
107985,The World's End,"Comedy,Action,Science Fiction"
520763,A Quiet Place Part II,"Science Fiction,Thriller,Horror"
76285,Percy Jackson: Sea of Monsters,"Adventure,Family,Fantasy"
369972,First Man,"History,Drama"
8077,Alien³,"Science Fiction,Action,Horror"
8961,Bad Boys II,"Adventure,Action,Comedy,Thriller,Crime"
10198,The Princess and the Frog,"Romance,Family,Animation"
497582,Enola Holmes,"Mystery,Crime,Adventure"
879,Hook,"Adventure,Fantasy,Comedy,Family"
4553,The Machinist,"Thriller,Drama"
85350,Boyhood,Drama
10340,Lady and the Tramp,"Family,Animation,Romance"
9532,Final Destination,Horror
82507,Sinister,"Horror,Thriller,Mystery"
15,Citizen Kane,"Mystery,Drama"
44264,True Grit,"Drama,Adventure,Western"
332567,The Shallows,"Horror,Drama,Thriller"
1579,Apocalypto,"Action,Drama,Thriller,History"
451048,Jungle Cruise,"Action,Adventure,Fantasy"
375262,The Favourite,"Drama,Comedy,Thriller"
400928,Gifted,"Drama,Comedy"
1538,Collateral,"Drama,Crime,Thriller"
76726,Chronicle,"Science Fiction,Drama,Thriller"
13811,Knowing,"Action,Mystery,Science Fiction,Thriller"
4982,American Gangster,"Drama,Crime"
2567,The Aviator,Drama
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
16996,17 Again,Comedy
10882,Sleeping Beauty,"Fantasy,Animation,Romance,Family"
4108,The Transporter,"Action,Crime,Thriller"
399404,Darkest Hour,"Drama,History"
81005,Jack the Giant Slayer,"Fantasy,Action,Adventure,Family"
11253,Hellboy II: The Golden Army,"Action,Adventure,Mystery,Fantasy"
11774,Lemony Snicket's A Series of Unfortunate Events,"Adventure,Comedy,Family"
107846,Escape Plan,"Action,Thriller"
49849,Cowboys & Aliens,"Action,Science Fiction,Thriller,Western"
370172,No Time to Die,"Adventure,Action,Thriller"
353491,The Dark Tower,"Fantasy,Action,Science Fiction,Adventure"
414,Batman Forever,"Action,Crime,Fantasy"
453405,Gemini Man,"Science Fiction,Action,Thriller"
6637,National Treasure: Book of Secrets,"Action,Adventure,Mystery,Thriller"
338762,Bloodshot,"Action,Science Fiction"
201085,Crimson Peak,"Horror,Thriller,Romance,Mystery"
311324,The Great Wall,"Action,Adventure,Fantasy"
10096,13 Going on 30,"Comedy,Fantasy,Romance"
9836,Happy Feet,"Animation,Comedy,Family"
289,Casablanca,"Drama,Romance"
754,Face/Off,"Action,Crime,Science Fiction,Thriller"
27022,The Sorcerer's Apprentice,"Fantasy,Adventure,Action"
948,Halloween,"Horror,Thriller"
454,Romeo + Juliet,"Drama,Romance"
9480,Daredevil,"Fantasy,Action"
522627,The Gentlemen,"Crime,Action,Comedy"
290595,The Huntsman: Winter's War,"Action,Adventure,Drama"
215,Saw II,Horror
43347,Love & Other Drugs,"Drama,Comedy,Romance"
480530,Creed II,Drama
634,Bridget Jones's Diary,"Comedy,Romance,Drama"
10112,The Aristocats,"Animation,Comedy,Family,Adventure"
311,Once Upon a Time in America,"Drama,Crime"
395834,Wind River,"Crime,Drama,Mystery,Thriller"
447200,Skyscraper,"Action,Thriller"
10545,The Hunchback of Notre Dame,"Drama,Animation,Family"
23827,Paranormal Activity,"Horror,Mystery"
12477,Grave of the Fireflies,"Animation,Drama,War"
253412,Everest,"Drama,Adventure,History"
49049,Dredd,"Action,Science Fiction"
544,There's Something About Mary,"Romance,Comedy"
9880,The Princess Diaries,"Comedy,Family,Romance"
324849,The Lego Batman Movie,"Animation,Action,Comedy,Family"
11360,Dumbo,"Animation,Family"
21208,Orphan,"Horror,Thriller,Mystery"
9509,Man on Fire,"Action,Drama,Thriller"
138103,The Expendables 3,"Action,Adventure,Thriller"
2770,American Pie 2,"Comedy,Romance"
1991,Death Proof,"Action,Thriller"
504172,The Mule,"Crime,Drama,Thriller"
10315,Fantastic Mr. Fox,"Adventure,Animation,Comedy,Family"
97367,The Place Beyond the Pines,"Drama,Crime"
1581,The Holiday,"Comedy,Romance"
1491,The Illusionist,"Fantasy,Drama,Thriller,Romance"
23168,The Town,"Crime,Drama,Thriller"
4547,Panic Room,"Crime,Drama,Thriller"
88751,Journey to the Center of the Earth,"Action,Science Fiction,Adventure,Comedy,Family"
290859,Terminator: Dark Fate,"Science Fiction,Action,Adventure"
5559,Bee Movie,"Family,Animation,Adventure,Comedy"
52449,Bad Teacher,Comedy
22803,Law Abiding Citizen,"Drama,Crime,Thriller"
6114,Bram Stoker's Dracula,"Romance,Horror"
60308,Moneyball,Drama
117251,White House Down,"Action,Drama,Thriller"
343611,Jack Reacher: Never Go Back,"Action,Thriller"
7443,Chicken Run,"Animation,Comedy,Family"
8321,In Bruges,"Comedy,Drama,Crime"
41630,No Strings Attached,"Comedy,Romance"
268896,Pacific Rim: Uprising,"Action,Fantasy,Science Fiction,Adventure"
345887,The Equalizer 2,"Action,Thriller,Crime"
377,A Nightmare on Elm Street,Horror
693,Meet the Fockers,"Comedy,Romance"
123553,The Mortal Instruments: City of Bones,"Fantasy,Action,Mystery"
10947,High School Musical,"Comedy,Drama,Family,Music,Romance,TV Movie"
227156,The Giver,"Drama,Science Fiction"
46529,I Am Number Four,"Action,Thriller,Science Fiction,Adventure"
5876,The Mist,"Horror,Science Fiction,Thriller"
272693,The DUFF,"Romance,Comedy"
23629,Sucker Punch,"Action,Fantasy,Thriller"
5548,RoboCop,"Action,Thriller,Science Fiction"
267860,London Has Fallen,"Action,Thriller"
479455,Men in Black: International,"Comedy,Science Fiction"
14306,Marley & Me,"Comedy,Family"
433,Mary Poppins,"Comedy,Family,Fantasy"
637920,Miracle in Cell No. 7,"Drama,Comedy"
381341,Perfect Strangers,"Comedy,Drama"
152584,Blue Is the Warmest Color,"Romance,Drama"
411088,The Invisible Guest,"Drama,Mystery,Thriller"
19404,Dilwale Dulhania Le Jayenge,"Comedy,Drama,Romance"
63311,The Skin I Live In,"Thriller,Drama,Horror"
8329,[REC],"Horror,Mystery"
335,Once Upon a Time in the West,"Drama,Western"
426426,Roma,Drama
11216,Cinema Paradiso,"Drama,Romance"
391,A Fistful of Dollars,Western
12429,Ponyo,"Animation,Fantasy,Family"
10515,Castle in the Sky,"Adventure,Fantasy,Animation,Action,Family,Romance"
149,Akira,"Animation,Science Fiction,Action"
938,For a Few Dollars More,Western
103663,The Hunt,Drama
14756,Ip Man,"Drama,Action,History"
16859,Kiki's Delivery Service,"Animation,Family,Fantasy,Adventure"
262391,Serial (Bad) Weddings,Comedy
406,La Haine,Drama
613,Downfall,"Drama,History,War"
378064,A Silent Voice: The Movie,"Animation,Drama,Romance"
582,The Lives of Others,"Drama,Thriller"
7735,The Wave,"Drama,Thriller"
11423,Memories of Murder,"Crime,Drama,Thriller"
2899,Asterix & Obelix: Mission Cleopatra,"Family,Fantasy,Comedy,Adventure"
290098,The Handmaiden,"Thriller,Drama,Romance"
382591,Two Is a Family,"Drama,Comedy"
3176,Battle Royale,"Drama,Thriller,Action"
94329,The Raid,"Action,Thriller,Crime"
1255,The Host,"Horror,Drama,Science Fiction"
581392,Peninsula,"Action,Horror,Thriller"
49797,I Saw the Devil,"Thriller,Horror"
20453,3 Idiots,"Drama,Comedy"
614696,#Alive,"Action,Horror,Thriller"
293670,The Wailing,"Horror,Mystery"
4550,Sympathy for Lady Vengeance,"Drama,Thriller"
491584,Burning,"Mystery,Drama,Thriller"
4689,Sympathy for Mr. Vengeance,"Action,Drama,Thriller"
30018,Mother,"Crime,Drama,Mystery,Thriller"
26022,My Name Is Khan,"Drama,Romance"
51608,The Man from Nowhere,"Action,Thriller,Crime"
200085,The Flu,"Action,Drama,Science Fiction"
13855,The Chaser,"Crime,Drama,Thriller"
1280,3-Iron,"Drama,Romance,Crime"
4552,A Tale of Two Sisters,"Drama,Horror,Mystery"
7508,Like Stars on Earth,Drama
113,"Spring, Summer, Fall, Winter... and Spring",Drama
581389,Space Sweepers,"Drama,Fantasy,Science Fiction"
297222,PK,"Comedy,Drama,Adventure"
360814,Dangal,"Drama,Action"
437068,A Taxi Driver,"Action,Drama,History"
488623,Forgotten,"Thriller,Mystery,Drama,Horror,Crime"
11344,A Bittersweet Life,"Action,Drama,Crime"
22536,Thirst,"Drama,Horror,Thriller"
15067,"The Good, the Bad, the Weird","Action,Adventure,Comedy,Western"
397567,Along with the Gods: The Two Worlds,"Drama,Fantasy,Action"
581528,"The Gangster, the Cop, the Devil","Crime,Action,Adventure"
191714,The Lunchbox,"Drama,Romance"
18438,Castaway on the Moon,"Drama,Comedy,Romance"
11658,Tae Guk Gi: The Brotherhood of War,"Action,Adventure,Drama,History,War"
575604,The Call,"Thriller,Mystery,Science Fiction"
437109,The Villainess,"Action,Crime,Drama,Thriller"
2440,Joint Security Area,"War,Drama,Thriller,Action"
390497,Tunnel,"Thriller,Drama,Action"
11178,My Sassy Girl,"Drama,Comedy,Romance"
19666,Lagaan: Once Upon a Time in India,"Adventure,Romance,Drama"
10757,Kabhi Khushi Kabhie Gham,"Comedy,Drama"
581387,Ashfall,"Action,Adventure,Thriller"
255709,Hope,Drama
508642,Gonjiam: Haunted Asylum,"Horror,Mystery"
81481,Silenced,Drama
845222,Kingdom: Ashin of the North,"Drama,Fantasy,Thriller"
5488,"I'm a Cyborg, but That's OK","Drama,Comedy,Romance"
57361,The Yellow Sea,"Drama,Thriller,Crime"
348892,Bajrangi Bhaijaan,"Action,Comedy,Drama"
518068,Along with the Gods: The Last 49 Days,"Drama,Fantasy,Action"
389868,Seoul Station,"Drama,Animation,Horror"
269494,A Hard Day,"Action,Crime,Thriller"
158445,Miracle in Cell No. 7,"Drama,Comedy"
534780,Andhadhun,"Crime,Thriller,Comedy"
7913,Rang De Basanti,"Comedy,Drama,History"
429450,Pandora,"Thriller,Drama,Action"
165213,New World,"Thriller,Crime,Drama"
11854,Kuch Kuch Hota Hai,"Romance,Drama"
14070,Ghajini,"Action,Romance,Thriller"
4254,Kal Ho Naa Ho,"Comedy,Drama"
94047,My Way,"Drama,Action,History,War"
59421,Bedevilled,"Thriller,Crime,Drama,Horror"
33196,Tidal Wave,"Action,Drama,Thriller"
123377,Pietà,Drama
33908,Three… Extremes,Horror
352173,Drishyam,"Crime,Drama,Thriller,Mystery"
117691,Gangs of Wasseypur - Part 1,"Action,Thriller,Crime"
530254,The Witch: Part 1. The Subversion,"Action,Mystery,Fantasy"
15917,Devdas,"Drama,Romance"
41517,Ra.One,"Adventure,Action,Science Fiction"
363579,The Age of Shadows,"Action,Drama,Thriller"
61202,Zindagi Na Milegi Dobara,"Drama,Comedy,Romance"
18377,200 Pounds Beauty,"Drama,Comedy,Romance"
435366,Fabricated City,"Action,Thriller,Crime"
204553,Cold Eyes,"Crime,Action,Thriller"
8079,Om Shanti Om,"Comedy,Thriller,Drama"
205022,Chennai Express,"Romance,Comedy,Action"
127501,Barfi!,"Drama,Romance,Comedy"
15774,Swades,Drama
14163,Chak De! India,Drama
8653,The Isle,"Drama,Thriller"
370665,Dilwale,"Crime,Action,Comedy"
452015,Psychokinesis,"Fantasy,Action"
45202,The Housemaid,"Thriller,Drama"
82825,Kahaani,"Mystery,Thriller"
571785,Time to Hunt,"Drama,Action,Thriller"
19703,A Wednesday!,"Drama,Thriller"
15859,A Moment to Remember,"Drama,Romance"
124157,The Thieves,"Action,Crime"
47909,Poetry,Drama
140212,Confession of Murder,"Action,Thriller"
86000,Always,"Romance,Drama,Adventure"
44977,Dhoom 3,"Action,Crime,Thriller"
154030,The Tower,"Action,Drama"
14752,Dil Chahta Hai,"Drama,Romance"
247645,Queen,"Comedy,Drama"
362045,Bajirao Mastani,"War,History,Romance"
467824,Illang: The Wolf Brigade,"Science Fiction,Action,Thriller,Drama"
282631,The Admiral: Roaring Currents,"War,Action,Drama,History"
19625,Munna Bhai M.B.B.S.,"Comedy,Drama"
14072,Rab Ne Bana Di Jodi,"Comedy,Drama,Romance"
128246,A Werewolf Boy,"Romance,Fantasy"
432836,Memoir of a Murderer,"Thriller,Action,Crime"
338729,The Beauty Inside,"Fantasy,Romance"
118628,English Vinglish,"Comedy,Drama,Family"
432527,Padmaavat,"Drama,History,Romance"
12259,Sholay,Action
4251,Veer-Zaara,"Drama,Romance"
377985,Fan,"Action,Drama,Thriller"
79224,War of the Arrows,"Drama,Action,History,Thriller"
436391,The Battleship Island,"Action,History,Drama"